rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:5ZwRTJD1bTACtIuW5Iibnu","Nekfeu, Damso","Tricheur","Universal Music Division Polydor",1,1,11,"361704"
2,"spotify:track:4He5TSvX6WhyTeiXpdFaCZ","Jul, Ninho","Tel Me","D'Or et de Platine",2,2,4,"285559"
3,"spotify:track:3iLcfPepO3XiWUuu1zwqsW","Jul","JCVD","D'Or et de Platine",3,3,3,"281792"
4,"spotify:track:6F8Caj9u2wk5hmbFuKK6Pa","Vegedream, Ninho","Elle est bonne sa mère","Universal Music Division Island Def Jam",2,5,17,"252994"
5,"spotify:track:3OmMEncU5Z8hZJVKwAMZpk","Nekfeu, Vanessa Paradis","Dans l'univers","Universal Music Division Polydor",2,4,11,"248692"
6,"spotify:track:55mCsKCo4bPuYtZvHppp8z","Niska, Booba","Médicament","Universal Music Division Capitol Music France",1,6,73,"231425"
7,"spotify:track:6u7jPi22kF8CTQ3rb9DHE7","Lil Nas X, Billy Ray Cyrus","Old Town Road - Remix","Columbia",2,8,70,"226874"
8,"spotify:track:31ljIjVJOgopnyNposqPhm","Nekfeu, Nemir","Elle pleut","Universal Music Division Polydor",3,9,11,"218749"
9,"spotify:track:3eG36tERWexe2lm75Ea3Y8","Nekfeu","Cheum","Universal Music Division Polydor",2,7,11,"215619"
10,"spotify:track:4j5Bb0saeXmiz62XIZjcHj","Kezah, Freddy Gladieux, Squeezie","Mirador","Balai Steak",10,10,3,"187464"
11,"spotify:track:0sOeocOCv6IFQJwGhgAxyq","Jul","La bandite","D'Or et de Platine",5,11,4,"179389"
12,"spotify:track:6vx0mS1pP3OQish6HpbrI0","Jul","Salvatrucha","D'Or et de Platine",9,12,3,"174370"
13,"spotify:track:2QpUWi6VSNOt2WyH5FIeLD","Aya Nakamura","Pookie","Rec. 118",8,14,227,"169604"
14,"spotify:track:1w2OwBeojIZI8hTI5WkMkV","PNL","MOWGLI II","QLF Records",1,13,13,"169240"
15,"spotify:track:5c2HadbVTsMKjja4gohEFI","Ninho, Niska","Maman ne le sait pas (feat. Niska)","Rec. 118 / Mal Luné Music",1,16,87,"165040"
16,"spotify:track:0sSvwmaVvkcIARs3uaLmlj","Nekfeu","Voyage léger","Universal Music Division Polydor",5,15,11,"161757"
17,"spotify:track:1FN3Bo2tGTBxvEb5b83vFV","Nekfeu","Les étoiles vagabondes","Universal Music Division Polydor",2,17,11,"160645"
18,"spotify:track:48MQ3gJuiksM6zyLPRTFKj","Nekfeu","Alunissons","Universal Music Division Polydor",4,19,11,"158843"
19,"spotify:track:6HpTzqmgE5eAPJPNmQ3oiH","Jul","Tokyo","D'Or et de Platine",12,18,3,"158072"
20,"spotify:track:2jX5c5RFp0A9E1GDsvGxIa","Angèle","Balance ton quoi","Angèle VL Records",2,21,255,"156203"
