rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:18HNGxDOcshRU2Hdu8tMOM","Gambi","POPOPOP","Rec. 118",1,1,48,"359326"
2,"spotify:track:1rgnBhdG2JDFTbYkYRZAku","Tones And I","Dance Monkey","Elektra (NEK)",2,2,99,"318402"
3,"spotify:track:5Oh8sPyFYM4gAR3KmmDH7I","Larry, RK","Woin Woin","GOTHVM Records",3,3,15,"250827"
4,"spotify:track:1bWafkUCOp6luXRs1cm3w9","Gambi","HÉ OH","Rec. 118",1,5,103,"244192"
5,"spotify:track:3VmBdSKhG6bVXntvNC0Bb4","Dadju","Ma vie","Universal Music Division Capitol Music France",4,4,41,"216837"
6,"spotify:track:7rBP4bLjMLNkix1nGHjheP","Angèle","Oui ou non","Angèle VL Records",5,6,13,"200478"
7,"spotify:track:30kxl4FnaEFS2qZkec3Zak","Naza","Loin de moi","Capricarolesque",7,8,55,"186234"
8,"spotify:track:5o5LBpyab6zcvIKPrn6kOu","Dadju","Compliqué","Universal Music Division Capitol Music France",6,7,146,"185145"
9,"spotify:track:0MtMUDO6tzHq1ux9rwSJhl","Maes","Street","Universal Music Division Capitol Music France",4,10,21,"176223"
10,"spotify:track:4ZuuPLV4qYiznagLAFPHcW","47ter","Côte Ouest","Label entrecôte",5,12,128,"170890"
11,"spotify:track:5yYfCoMrhcuxMP9CAmA2rU","PLK","Un peu de haine","Panenka Music",1,13,69,"170847"
12,"spotify:track:7FF6HRsQlc0CtfAbLmrEGX","Niska","Bâtiment","Universal Music Division Capitol Music France",2,15,76,"165037"
13,"spotify:track:1JoX6nCgyhDZCWdc2PFnjH","Dadju, Koba LaD","TPB","Universal Music Division Capitol Music France",7,9,6,"163608"
14,"spotify:track:47LFcy7prvEY5D08d26zOo","Aya Nakamura","40%","Rec. 118",14,16,27,"154158"
15,"spotify:track:2b8fOow8UzyDFAE27YhOZM","Maroon 5","Memories","Interscope Records*",6,17,51,"151901"
16,"spotify:track:53ER61X38hnqcDz9XehZ06","Dadju, Nekfeu","Paire d'As","Universal Music Division Capitol Music France",9,11,6,"151294"
17,"spotify:track:43cFzipNtxh29fIfldqrVP","SCH","R.A.C.","Rec. 118",4,18,14,"146248"
