rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:1bWafkUCOp6luXRs1cm3w9","Gambi","HÉ OH","Rec. 118",1,1,53,"341116"
2,"spotify:track:5yYfCoMrhcuxMP9CAmA2rU","PLK","Un peu de haine","Panenka Music",1,2,19,"259828"
3,"spotify:track:1rgnBhdG2JDFTbYkYRZAku","Tones And I","Dance Monkey","Elektra (NEK)",3,3,49,"254708"
4,"spotify:track:3Aq1SJ1hWlfazx8IIC6u1D","Moha La Squale","Ma belle","Elektra France",1,4,58,"231477"
5,"spotify:track:6lZbLMHu98qpkOY0t3efUK","PLK","Problèmes","Panenka Music",5,5,75,"196518"
6,"spotify:track:75bVc27bDSOAhMAL38cXpV","Niska, Ninho","Méchant","Universal Music Division Capitol Music France",1,6,27,"193904"
7,"spotify:track:7FF6HRsQlc0CtfAbLmrEGX","Niska","Bâtiment","Universal Music Division Capitol Music France",2,7,26,"187146"
8,"spotify:track:6v3KW9xbzN5yKLt9YKDYA2","Shawn Mendes, Camila Cabello","Señorita","Island Records",2,8,103,"172415"
9,"spotify:track:51Fjme0JiitpyXKuyQiCDo","Y2K, bbno$","Lalala","Columbia",9,9,70,"170235"
10,"spotify:track:7j56bK7gq6iV7zsD6lbP4J","Vegedream, Ninho","Elle est bonne sa mère","Universal Music Division Island Def Jam",1,10,124,"151119"
11,"spotify:track:5D3QfcDoUnLjMtsOdxmucm","Vald","Journal perso II","Universal Music Division Capitol Music France",2,12,20,"142594"
12,"spotify:track:0udmmo0fTwWbm6VqEHAvYF","Niska, Booba","Médicament","Universal Music Division Capitol Music France",1,11,180,"142413"
13,"spotify:track:0G0ZyEQyc3IBcRnYCvtTwb","Leto, Ninho","Tes parents (feat. Ninho)","Rec. 118",12,13,89,"139546"
14,"spotify:track:2On7uB8PN8JJmBNsms8unQ","Dadju","Compliqué","Universal Music Division Capitol Music France",8,15,96,"139158"
15,"spotify:track:4vR2zaYAW8CtzwodeFufkI","Niska","Du lundi au lundi","Universal Music Division Capitol Music France",4,14,79,"137803"
16,"spotify:track:65hdAdd1skq94ecWH4vfJI","Lefa, Vald","Bitch (feat. Vald)","2L MUSIC",9,16,83,"130234"
17,"spotify:track:7C7GtWZmyicqjBDbAWPsCp","Nekfeu, Damso","Tricheur","Universal Music Division Polydor",1,17,118,"129333"
18,"spotify:track:5SNfvgi4TUwx4Si0lFn3G2","Roméo Elvis","Soleil","Universal Music Division Island Def Jam",10,21,166,"128279"
19,"spotify:track:6osaMSJh9NguagEDQcZaKx","DJ Snake, J Balvin, Tyga","Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake Music Productions Limited",1,20,110,"126730"
20,"spotify:track:6EOKwHETwSkZ9gW2b6ASE0","Lil Tecca","Ransom","Republic Records",16,19,65,"125727"
21,"spotify:track:4pmQt0EAXwy2SyXOJJ2bPU","Niska","Siliconé","Universal Music Division Capitol Music France",6,18,26,"124409"
22,"spotify:track:0Jh6iWjna1wk5le0Ahn7No","Ninho","La vie qu'on mène","Rec. 118 / Mal Luné Music",2,22,194,"123050"
23,"spotify:track:5c2HadbVTsMKjja4gohEFI","Ninho, Niska","Maman ne le sait pas (feat. Niska)","Rec. 118 / Mal Luné Music",1,24,194,"120417"
24,"spotify:track:2YpeDb67231RjR0MgVLzsG","Lil Nas X, Billy Ray Cyrus","Old Town Road - Remix","Columbia",2,26,177,"118439"
25,"spotify:track:6mKLhdZIMaHpZ9kbmq9SOS","Bolémvn, Koba LaD","Sankhara #4 (Chic)","Universal Music Division Capitol Music France",21,23,19,"117997"
26,"spotify:track:28fP6qcMGPfYOjrx8AOWFn","Koba LaD, Niska","RR 9.1","Universal Music Division Capitol Music France",2,27,166,"113455"
27,"spotify:track:2PYXOG6GdxF9sUIH2NfOAD","Nekfeu, Vanessa Paradis","Dans l'univers","Universal Music Division Polydor",2,29,118,"112952"
