rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:6stxV2bl7xSiPUornxwyNR","Heuss L'enfoiré, Sofiane","Khapta","AllPoints",1,1,15,"434959"
2,"spotify:track:5HuoyEeA91kyy4OixKbfvR","Lacrim, 6ix9ine","Bloody","Plata O Plomo Records",2,43,2,"315810"
3,"spotify:track:1mn6HJ5ZWCbxv5JB9nkv1O","Lacrim","RS6","Plata O Plomo Records",3,-1,1,"257273"
4,"spotify:track:6ocbgoVGwYJhOv1GgI9NsF","Ariana Grande","7 rings","Republic Records",3,3,22,"252447"
5,"spotify:track:77aOXWFLIUhIHbSwxzM2Yo","Lacrim, Soolking","Maladie","Plata O Plomo Records",5,-1,1,"236191"
6,"spotify:track:5fsOa2FTeCVCkOk9SotRkt","Lacrim","Patrizia","Plata O Plomo Records",6,-1,1,"217382"
7,"spotify:track:6TjFhK5XDdNEtMFfIUa3dT","Lacrim, Snoop Dogg","West Coast","Plata O Plomo Records",7,-1,1,"214244"
8,"spotify:track:38Eq6RgIxOdt4twqyVAPCn","Booba","PGP","Tallac Records",1,2,16,"204101"
9,"spotify:track:0r64LBR8RlnXcdd5HTFubd","Heuss L'enfoiré","Les méchants","AllPoints",4,4,39,"203769"
10,"spotify:track:06O3hxudc6V0BOuoCFSy71","Angèle, Roméo Elvis","Tout oublier","Angèle VL Records",1,9,127,"198280"
11,"spotify:track:1MrspwUYbAnFHEks5Yc45e","Lacrim, French Montana","Puerto Rico","Plata O Plomo Records",11,-1,1,"185422"
12,"spotify:track:7oxSh7uiB74lWGVIv2Qtlm","Bramsito, Booba","Sale mood","Universal Music Division Capitol Music France",2,5,99,"185122"
13,"spotify:track:0QyCqD3owLVI9hK3GSBlE5","Lacrim, Rick Ross","Never Personal","Plata O Plomo Records",13,-1,1,"181167"
14,"spotify:track:4miiqu2dxOhBguQDHtqssH","Maes, Booba","Madrina","Universal Music Division Capitol Music France",1,6,107,"180228"
15,"spotify:track:0kfWR66a8Cand4gOtRPq1N","Lacrim","Pardon mama","Plata O Plomo Records",15,-1,1,"180212"
16,"spotify:track:2ZyJthCTd4r7yLIWuIxFcb","RK","Rédemption","3.5.7 Music",16,-1,1,"178229"
17,"spotify:track:7barSbHgh197fjiZMc8L8x","Lacrim","Granada","Plata O Plomo Records",17,-1,1,"174788"
18,"spotify:track:6l7PqWKsgm4NLomOE7Veou","Lomepal, Roméo Elvis","1000°C","Pineale Prod - Grand Musique Management",1,7,145,"173711"
19,"spotify:track:2VxeLyX666F8uXCJ0dZF8B","Lady Gaga, Bradley Cooper","Shallow","A Star is Born OST",6,8,128,"173279"
20,"spotify:track:4MSFxqmkiMxq7e61jTqgqt","Eva, Lartiste","On Fleek","Universal Music Distribution Deal",5,10,29,"170936"
21,"spotify:track:6z98rQO7KJLzFAkFflWsjf","Lacrim","Solo","Plata O Plomo Records",10,47,36,"170697"
22,"spotify:track:2o4NiwCMaXjI6oA7IfNDsE","Lacrim","Jvlius","Plata O Plomo Records",22,-1,1,"169052"
23,"spotify:track:5AWKxUh7dfzBhYji3okAEu","Lacrim","Miami","Plata O Plomo Records",23,-1,1,"165684"
24,"spotify:track:5uXlnlGUadC5kuCpmh5RG6","Lacrim, Kayna Samet","Eprouvé","Plata O Plomo Records",24,-1,1,"162863"
25,"spotify:track:4WB9OeauHXnGOMUK4s80gM","Lomepal","Trop beau","Pineale Prod - Grand Musique Management",1,11,64,"156305"
26,"spotify:track:25sgk305KZfyuqVBQIahim","Ava Max","Sweet but Psycho","Atlantic Records",9,12,110,"153174"
27,"spotify:track:1ykfQr9hspO6tAq6Y5capo","Lacrim","Trabaja","Plata O Plomo Records",27,-1,1,"143306"
28,"spotify:track:5WdsbWV7VXCLJWzGeh6qIV","Lacrim","Jon Snow","Plata O Plomo Records",1,114,50,"142477"
29,"spotify:track:7ujb4Kav6BEW94bouvIgEm","Lacrim","Adjida","Plata O Plomo Records",29,-1,1,"135062"
30,"spotify:track:116H0KvKr2Zl4RPuVBruDO","Bad Bunny, Drake","MIA (feat. Drake)","OVO Sound/Warner Records",7,13,120,"132570"
31,"spotify:track:4kV4N9D1iKVxx1KLvtTpjS","Ariana Grande","break up with your girlfriend, i'm bored","Republic Records",31,-1,1,"131235"
32,"spotify:track:2S8wxDFED8PAo4ZqhyMRh2","Heuss L'enfoiré","L'enfoiré","AllPoints",11,14,64,"127930"
33,"spotify:track:3aRgAfrt6aQW8IimLq2aVG","Aya Nakamura","La dot","Rec. 118",1,17,99,"127475"
34,"spotify:track:1rqqCSm0Qe4I9rUvWncaom","Panic! At The Disco","High Hopes","DCD2 / Fueled By Ramen",12,23,91,"127271"
35,"spotify:track:7lhuM9WUqdThw72dCBRmQW","Orelsan, Damso","Rêves bizarres (feat. Damso)","Wagram Music / 3ème Bureau",1,19,87,"124774"
36,"spotify:track:3Z6FyRRvkGnjEuFINrQnBT","Lacrim, Cheb Mami","Kounti","Plata O Plomo Records",36,-1,1,"123504"
37,"spotify:track:0YammaEkYSeo9vQYZ1OwS6","David Guetta, Bebe Rexha, J Balvin","Say My Name","Parlophone (France)",6,24,116,"121894"
38,"spotify:track:15HLyXRyncLyymUETjuJJU","Lacrim, M Huncho, 3robi","Fugazi","Plata O Plomo Records",38,-1,1,"119417"
39,"spotify:track:369Vi2C4a73xhxhowHNbSR","Koba LaD","FeFe","Universal Music Division Capitol Music France",14,16,10,"118767"
40,"spotify:track:3e9HZxeyfWwjeyPAMmWSSQ","Ariana Grande","thank u, next","Republic Records",10,46,97,"118053"
41,"spotify:track:010sBccFjnvksNaJkW0Az4","Lacrim, Oxmo Puccino","26 décembre 1999","Plata O Plomo Records",41,-1,1,"117870"
42,"spotify:track:4w8niZpiMy6qz1mntFA5uM","DJ Snake, Selena Gomez, Ozuna, Cardi B","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake Music Productions Limited, under exclusive license to Geffen Records",1,25,134,"116924"
43,"spotify:track:2LskIZrCeLxRvCiGP8gxlh","XXXTENTACION, Lil Pump, Swae Lee, Maluma","Arms Around You (feat. Maluma & Swae Lee)","Warner Records",15,22,106,"116753"
44,"spotify:track:4a4cTUsFiyPN8jaHt2xf18","PLK","Dingue","Panenka Music",18,20,8,"115620"
45,"spotify:track:4groJLnv4zXjUZlhipBpXR","Kaaris","Octogone","Universal Music Division Virgin Records",3,18,11,"112959"
46,"spotify:track:2dpaYNEQHiRxtZbfNsse99","Marshmello, Bastille","Happier","Astralwerks",14,27,164,"112472"
47,"spotify:track:0VR4lX58CIL6AaOnYD99UK","Heuss L'enfoiré, Koba LaD","George moula","AllPoints",8,15,19,"111711"
48,"spotify:track:7gX2hqFLQKjiJwK8gZVofe","Heuss L'enfoiré, Soolking","Benda","AllPoints",14,26,15,"105111"
