rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:4TnFANpjVwVKWzkxNzIyFH","Gradur, Heuss L'enfoiré","Ne reviens pas","Universal Music Division Capitol Music France",1,1,48,"496865"
2,"spotify:track:5BfCoUcWNXcpyJfjXRIeyC","Heuss L'enfoiré, Jul","Moulaga","Midi Midi Production/150 Prod",2,2,27,"377078"
3,"spotify:track:1rgnBhdG2JDFTbYkYRZAku","Tones And I","Dance Monkey","Elektra (NEK)",2,3,148,"288639"
4,"spotify:track:0sf12qNH5qcw8qpgymFOqD","The Weeknd","Blinding Lights","Republic Records",4,4,41,"270019"
5,"spotify:track:7HnZCmNXgva6N3kZiK0NTn","4Keus, Niska","MD (feat. Niska)","Wati-B",5,6,13,"210090"
6,"spotify:track:2iuNKcIOuHb9VIplN7NDoa","Maes, Ninho","Distant","Universal Music Division Capitol Music France",4,5,20,"208027"
7,"spotify:track:18HNGxDOcshRU2Hdu8tMOM","Gambi","POPOPOP","Rec. 118",1,7,97,"205971"
8,"spotify:track:47LFcy7prvEY5D08d26zOo","Aya Nakamura","40%","Rec. 118",5,8,76,"191994"
9,"spotify:track:30kxl4FnaEFS2qZkec3Zak","Naza","Loin de moi","Capricarolesque",7,9,104,"173627"
10,"spotify:track:696DnlkuDOXcMAnKlTgXXK","Arizona Zervas","ROXANNE","Arizona Zervas",10,11,62,"172528"
11,"spotify:track:5Oh8sPyFYM4gAR3KmmDH7I","Larry, RK","Woin Woin","GOTHVM Records",3,15,64,"169153"
12,"spotify:track:7rBP4bLjMLNkix1nGHjheP","Angèle","Oui ou non","Angèle VL Records",4,10,62,"168243"
13,"spotify:track:4ZuuPLV4qYiznagLAFPHcW","47ter","Côte Ouest","Label entrecôte",5,13,177,"160685"
14,"spotify:track:2oT2g4vkjRaFOcUtdOf9eg","Hamza, Damso","God Bless (feat. Damso)","Rec. 118",3,12,21,"159486"
15,"spotify:track:2MCAs3ttHSuDm1RHL0rqTF","Mister V, PLK","Jamais","Hey Pelo",5,16,36,"155868"
16,"spotify:track:6cy3ki60hLwimwIje7tALf","Black Eyed Peas, J Balvin","RITMO (Bad Boys For Life)","Epic/We The Best",8,14,70,"153768"
17,"spotify:track:45mzuuUWaRRLwIDifDferf","GLK, Landy, DA Uzi, Hornet La Frappe","93% [Tijuana]","Universal Music Distribution Deal",13,18,48,"153468"
18,"spotify:track:2b8fOow8UzyDFAE27YhOZM","Maroon 5","Memories","Interscope Records*",6,17,100,"148422"
19,"spotify:track:0Jh6iWjna1wk5le0Ahn7No","Ninho","La vie qu'on mène","Rec. 118 / Mal Luné Music",2,20,293,"143245"
20,"spotify:track:1bWafkUCOp6luXRs1cm3w9","Gambi","HÉ OH","Rec. 118",1,21,152,"142560"
21,"spotify:track:2tnVG71enUj33Ic2nFN6kZ","Regard","Ride It","Ministry of Sound Recordings",14,19,111,"142499"
22,"spotify:track:4TnjEaWOeW0eKTKIEvJyCa","Trevor Daniel","Falling","Alamo",22,22,46,"130859"
23,"spotify:track:7FF6HRsQlc0CtfAbLmrEGX","Niska","Bâtiment","Universal Music Division Capitol Music France",2,26,125,"127490"
24,"spotify:track:1SVuEeerYIwjCRsF5MGzX3","SCH, Ninho","Mayday (feat. Ninho)","Rec. 118",2,24,41,"121355"
25,"spotify:track:1G2CAJeP7rCwOZjlSJ0Zw3","Major Lazer, J Balvin, El Alfa, Diplo","Que Calor","Mad Decent",6,25,98,"120139"
26,"spotify:track:2WFa5RbfyeoBDGNkg3OD7M","Dadju","Ma vie","Universal Music Division Capitol Music France",4,29,90,"120131"
27,"spotify:track:430efk5Jc5wGay4EWP4snS","Bakermat","Baianá","Columbia/B1 Recordings",12,27,97,"120107"
