rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:717QGTmZdkemDaCo1vQHG0","13 Organisé, SCH, Kofs, Jul, Naps, Soso Maness, Elams, Solda, Houari","Bande organisée","Rien 100 Rien",1,1,135,"238448"
2,"spotify:track:6atYbfU3m7CYTDe4LzQlUI","Jul, SCH","Mother Fuck","D'Or et de Platine",1,2,17,"238008"
3,"spotify:track:3F1P0QzdXtBz0MXy7KIO5w","Dua Lipa, Angèle","Fever","Warner Records",1,3,59,"197008"
4,"spotify:track:1J4oMIhWDUd9cI1urhEyjl","Naza, Niska","Joli bébé","Capricarolesque",2,4,108,"166254"
5,"spotify:track:2SYYB9pwxbYJducVc2xGWD","Eva","Cœur noir","Universal Music Distribution Deal",4,5,24,"159457"
6,"spotify:track:70pkwEEG7nDTXBFqoGQkH0","Koba LaD, Maes, Zed","Coffre plein","Universal Music Division Capitol Music France",2,7,67,"153801"
7,"spotify:track:3c39RLhnaw269QgsKnhFng","Landy, Ninho","Enfants terribles","109 Record",7,9,10,"152602"
8,"spotify:track:5BUoMHwSI66mBNJB3H6yM5","Jul, Wejdene","Loin de tout","D'Or et de Platine",2,6,11,"150037"
9,"spotify:track:6pdgDTMMDY8HjfJ1n7T9z5","Landy, Niska","Millions d'euros","109 Record",9,10,33,"148530"
10,"spotify:track:1HDqaIxeJ70BTHgZWEuaeT","Dadju, Tiakola","Dieu merci","Universal Music Division Capitol Music France",6,8,80,"146904"
11,"spotify:track:3tjFYV6RSFtuktYl3ZtYcq","24kGoldn, iann dior","Mood (feat. iann dior)","Records/Columbia",3,12,125,"140704"
12,"spotify:track:7hxHWCCAIIxFLCzvDgnQHX","Internet Money, Gunna, Don Toliver, NAV","Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money Records/ TenThousand Projects",7,11,112,"138913"
13,"spotify:track:0i5GJckWb9uCZU4jcGoBca","Ninho","Tout en Gucci","Rec. 118",5,13,59,"138428"
14,"spotify:track:4MzXwWMhyBbmu6hOcLVD49","Bad Bunny, Jhay Cortez","DÁKITI","Rimas Entertainment LLC",11,14,54,"126766"
15,"spotify:track:3WCMzZvH2zK476lasbLx0s","Zola, SCH","9 1 1 3 (feat. SCH)","AWA",1,15,38,"125567"
16,"spotify:track:66tNDqYNR2S6Svwgm3BMi9","OBOY","Cabeza","Syndicate Records",3,17,178,"124843"
17,"spotify:track:7iZVBT6LV32t4l00p73VAw","Aya Nakamura, Stormzy","Plus Jamais (feat. Stormzy)","Rec. 118",1,16,45,"120957"
18,"spotify:track:1tkg4EHVoqnhR6iFEXb60y","Pop Smoke","What You Know Bout Love","Victor Victor Worldwide",13,19,98,"115721"
19,"spotify:track:0jUBH6aktBM2KCNnEZfBWJ","Bosh","Slide","Arista France",11,20,66,"112922"
20,"spotify:track:5Re3VKVOVnEhUi2TF56dMz","GIMS","JUSQU'ICI TOUT VA BIEN","Play Two",13,18,52,"112722"
21,"spotify:track:0qARyMVNjA6q1uxxO3nofB","UZI","À la fête","SportBack Records",5,21,180,"111828"
22,"spotify:track:12GV2Wr4p1hBWQCrQcVsew","PLK, Hamza","Pilote (feat. Hamza)","Panenka Music",5,22,123,"108042"
23,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,28,395,"104717"
24,"spotify:track:4Q7FNGrWglfCRDeSGifLiz","Djadja & Dinaz","Perdu","Carré music",4,27,18,"103430"
25,"spotify:track:2hL0WVDLvlxZ60J4YyWvFW","Landy","Médusa","109 Record",25,39,10,"102693"
26,"spotify:track:6mXnfGvmempTdQUoOlJ8hr","Heuss L'enfoiré, Vald","Canada","150 Productions / Echelon Records",24,24,10,"102092"
27,"spotify:track:2g63GxCZUmhsr4XoKR93F6","Hatik, Jok'air","La meilleure","Universal Music Distribution Deal",12,31,273,"99147"
28,"spotify:track:1FP9s72rDYty6mfoOEYKnE","Robin Schulz, KIDDO","All We Got (feat. KIDDO)","WM Germany",25,25,58,"98641"
29,"spotify:track:4Z9CNGHElj2rLkB8mQdvnA","Leto, Ninho","Macaroni (feat. Ninho)","Rec. 118",2,30,123,"97947"
30,"spotify:track:3fbxI1r2tjTM3iVeoq50lH","Jul","La passat","D'Or et de Platine",6,26,10,"97362"
31,"spotify:track:5vGLcdRuSbUhD8ScwsGSdA","CJ","Whoopty","CJ Music Group/T-Series",27,32,35,"96971"
32,"spotify:track:6ab3CQvDlAVttThZucwGQ1","Hatik","Angela","Universal Music Distribution Deal",1,33,285,"95517"
33,"spotify:track:1Gk9DMuuVlCWXqzJLKvw2j","Jul","La pharmacie","D'Or et de Platine",3,29,10,"93783"
34,"spotify:track:5wXkbtZO1HsOQ1P75zi35p","Vianney","beau-papa","Tôt Ou Tard",31,35,67,"89945"
35,"spotify:track:70APCdHsWV5BEsacwjzXmd","Dadju","Amour toxic","Universal Music Division Capitol Music France",14,37,94,"85300"
36,"spotify:track:3KW4lmROWaAg0sQlBHRzW7","JSX, Booba","POMPEII","LA PIRATERIE MUSIC",7,36,24,"85010"
37,"spotify:track:5HEtuK03ygUzqca6yfgOYZ","Ninho","Lettre à une femme","Rec. 118 / Mal Luné Music",1,47,296,"82915"
38,"spotify:track:0W4MOQ2kTOm1y7ooahgQP1","Dadju, Ninho","Grand bain","Universal Music Division Capitol Music France",1,48,192,"81548"
39,"spotify:track:6EOurhTRwpkHhxTHMx0s8p","Alpha Wann, Nekfeu","aaa","Don Dada Records / Caroline France",4,40,10,"81142"
40,"spotify:track:0bYg9bo50gSsH3LtXe2SQn","Mariah Carey","All I Want for Christmas Is You","Columbia",1,23,131,"80655"
41,"spotify:track:20McUFi8KCIVdNDLrkTDuZ","HVME","Goosebumps","Columbia/B1 Recordings",27,44,109,"80363"
42,"spotify:track:6zFMeegAMYQo0mt8rXtrli","Lil Nas X","HOLIDAY","Columbia",31,50,41,"80231"
43,"spotify:track:6tIdfNdeSjvB1RcdEwrzNX","Heuss L'enfoiré, Vald","Guccissima","150 Productions / Echelon Records",20,41,25,"80139"
44,"spotify:track:6F7o84Tlzvxtx5LY2y1hng","Jul, Naps","Guytoune","D'Or et de Platine",10,38,10,"79770"
45,"spotify:track:1DYlkzzHmvD2CBjPdSWJSI","Booba","Azerty","Tallac Records",4,34,6,"79273"
46,"spotify:track:51Of5p3lKZeOg6itfs4og4","twocolors","Lovefool","Virgin",45,45,157,"78702"
47,"spotify:track:1n1nlKapZsZyIJTCXm0vx1","Jul","Brouncha","D'Or et de Platine",7,42,10,"78661"
48,"spotify:track:2VnJAWZL4I0G3B5qJS82b5","Heuss L'enfoiré, Vald","Matrixé","150 Productions / Echelon Records",24,43,25,"78102"
49,"spotify:track:6i7zAdNhzUN2k1HcrBxPHG","Ofenbach, Quarterhead, Norma Jean Martine","Head Shoulders Knees & Toes (feat. Norma Jean Martine)","Elektra France",12,49,206,"77975"
50,"spotify:track:2twcZTB1udOEzDCPpTiOju","Grand Corps Malade, Camille Lellouche","Mais je t'aime","Anouche Productions",22,55,191,"76561"
51,"spotify:track:1vi03pl2ugJibAvSYci75q","Landy, Soolking","Ma werss","109 Record",51,52,10,"75624"
52,"spotify:track:5nujrmhLynf4yMoMtj8AQF","Dua Lipa, DaBaby","Levitating (feat. DaBaby)","Warner Records",51,51,58,"75014"
53,"spotify:track:35mvY5S1H3J2QZyna3TFe0","Ariana Grande","positions","Republic Records",12,53,66,"74823"
54,"spotify:track:4saklk6nie3yiGePpBwUoc","BTS","Dynamite","BIGHIT MUSIC",24,54,129,"74535"
55,"spotify:track:0KBwGCY9RYD9t2zjeW4h48","Bosh","Djomb - Bien ou quoi","Arista France",1,57,254,"72155"
56,"spotify:track:0Jh6iWjna1wk5le0Ahn7No","Ninho","La vie qu'on mène","Rec. 118 / Mal Luné Music",2,63,647,"71677"
57,"spotify:track:3FMhzMn4vB32InnfA2DiEf","DJ Kayz, Niska","Monte le son","Juston Records",26,61,87,"71377"
58,"spotify:track:35K7XwUfrCfPZBnBgoaHc8","Jok'air","Elles ont trop joué avec mon coeur","Play Two",48,80,16,"71048"
59,"spotify:track:2vBET2pmrQqafaS6zIaYta","Black Eyed Peas, Shakira","GIRL LIKE ME","Universal Music Division Polydor",58,58,4,"70384"
60,"spotify:track:7uoFMmxln0GPXQ0AcCBXRq","Sia","Snowman","Monkey Puzzle/Atlantic",27,56,20,"70300"
61,"spotify:track:7uCLrBdy5FH6T7vcJzqRd7","Amel Bent, Hatik","1,2,3","Universal Music Division Capitol Music France",55,68,59,"68903"
62,"spotify:track:27u7t9d7ZQoyjsCROHuZJ3","Clean Bandit, Mabel, 24kGoldn","Tick Tock (feat. 24kGoldn)","Atlantic Records UK",60,60,95,"68209"
63,"spotify:track:7xISE22N518t5HLsibFvEC","Dinos, Nekfeu","Moins un","Universal Music Distribution Deal",1,62,31,"68188"
64,"spotify:track:4AtDk9SFAYXTzKNKNScZnv","Rohff, Dadju","Sécurisé","Legend Alive Production",46,46,3,"67873"
65,"spotify:track:1rgnBhdG2JDFTbYkYRZAku","Tones And I","Dance Monkey","Elektra (NEK)",2,70,502,"66980"
66,"spotify:track:0WFS49zGSfhTOF18Ow3OeX","Jul","Sous terre","D'Or et de Platine",11,59,10,"66299"
67,"spotify:track:45bE4HXI0AwGZXfZtMp8JR","Tate McRae","you broke me first","RCA Records Label",36,83,122,"66194"
68,"spotify:track:0LU7THzZmFI0k5Z9Upxbto","Lacrim, Maes","Boston George","Universal Music Distribution Deal",3,66,73,"65897"
69,"spotify:track:0PvFJmanyNQMseIFrU708S","Pop Smoke, Lil Baby, DaBaby","For The Night (feat. Lil Baby & DaBaby)","Victor Victor Worldwide",20,72,178,"65552"
70,"spotify:track:7vdq8RlxxuhB1GFIN9FIlI","Lucenzo","No Me Ama","Play Two",28,69,130,"65001"
