rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:6YzQOngfcV0W9F8UOTnEEK","13 Organisé, SCH, Kofs, Jul, Naps, Soso Maness, Elams, Solda, Houari","Bande organisée","Rien 100 Rien",1,1,72,"502446"
2,"spotify:track:0A83jOg4aTeMw1i1BCR63w","Koba LaD, Maes, Zed","Coffre plein","Universal Music Division Capitol Music France",2,2,4,"362581"
3,"spotify:track:6ARJHbYGKNatxHVghTkWWp","Naza, Niska","Joli bébé","Capricarolesque",2,3,45,"269994"
4,"spotify:track:7nr2IHvV391WdWeKnjPGVY","Koba LaD, Vald","Pas de reine","Universal Music Division Capitol Music France",3,4,4,"212453"
5,"spotify:track:3tjFYV6RSFtuktYl3ZtYcq","24kGoldn, iann dior","Mood (feat. iann dior)","Records/Columbia",3,5,62,"204341"
6,"spotify:track:3CTXYgzxx8AujE733L3UVX","Koba LaD, Ninho","Encore","Universal Music Division Capitol Music France",5,6,4,"187451"
7,"spotify:track:66tNDqYNR2S6Svwgm3BMi9","OBOY","Cabeza","Syndicate Records",3,8,115,"184310"
8,"spotify:track:3qLNUWlU7cVg1x0NHhmXYS","Koba LaD, Freeze corleone","7 sur 7","Universal Music Division Capitol Music France",2,7,32,"182560"
9,"spotify:track:0qARyMVNjA6q1uxxO3nofB","UZI","À la fête","SportBack Records",5,11,117,"172625"
10,"spotify:track:1fyVvRQsa095P7QK5Um7xH","Dadju, Ninho","Grand bain","Universal Music Division Capitol Music France",1,10,129,"171132"
11,"spotify:track:12GV2Wr4p1hBWQCrQcVsew","PLK, Hamza","Pilote (feat. Hamza)","Panenka Music",5,9,60,"169903"
12,"spotify:track:7hxHWCCAIIxFLCzvDgnQHX","Internet Money, Gunna, Don Toliver, NAV","Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money Records/ TenThousand Projects",11,13,49,"151074"
13,"spotify:track:1uARdXYSScqv0xk6FdzFS2","Koba LaD, PLK","Omar","Universal Music Division Capitol Music France",7,12,3,"150818"
14,"spotify:track:27TFzldNvbEHjUGhmPtwB3","13 Organisé, L'Algérino, Alonzo, Stone Black, Le Rat Luciano, SCH, Jul, As, Veazy","L'étoile sur le maillot","Rien 100 Rien",2,14,17,"141955"
15,"spotify:track:4Z9CNGHElj2rLkB8mQdvnA","Leto, Ninho","Macaroni (feat. Ninho)","Rec. 118",2,16,60,"140813"
16,"spotify:track:0LU7THzZmFI0k5Z9Upxbto","Lacrim, Maes","Boston George","Universal Music Distribution Deal",3,15,10,"139529"
17,"spotify:track:1tkg4EHVoqnhR6iFEXb60y","Pop Smoke","What You Know Bout Love","Victor Victor Worldwide",17,20,35,"135905"
18,"spotify:track:7BO3y8lmogACezwHqZ1HTB","Damso, Hamza","BXL ZOO","Trente-quatre Centimes",1,17,39,"135853"
19,"spotify:track:4kTF7OQVjTSZ5zdRqo8zxx","Dadju, Tiakola","Dieu merci","Universal Music Division Capitol Music France",13,19,17,"131891"
20,"spotify:track:2g63GxCZUmhsr4XoKR93F6","Hatik, Jok'air","La meilleure","Universal Music Distribution Deal",12,21,210,"126749"
21,"spotify:track:30WpoaLVDKtlnNnzoEcN2p","Aya Nakamura","Doudou","Rec. 118",14,18,17,"125164"
22,"spotify:track:7IJIj326qJJA6oi6EpFCBD","Franglish, Tory Lanez","My Salsa","Universal Music Division Capitol Music France",5,22,136,"122454"
23,"spotify:track:2chIkORxBLpPVgruGiMY8k","Damso","911","Trente-quatre Centimes",6,32,39,"115484"
24,"spotify:track:0i6ZacfOiUT5rSJGdz6TAa","Koba LaD","5H55","Universal Music Division Capitol Music France",13,23,3,"115064"
25,"spotify:track:4G8TxX2MtGhuCc6FKpycJd","Koba LaD","En gros","Universal Music Division Capitol Music France",9,24,4,"114635"
26,"spotify:track:6Yr2QL65H8WVwYaZVaZSIF","Koba LaD","Dans l’avion","Universal Music Division Capitol Music France",12,27,3,"111029"
27,"spotify:track:0PvFJmanyNQMseIFrU708S","Pop Smoke, Lil Baby, DaBaby","For The Night (feat. Lil Baby & DaBaby)","Victor Victor Worldwide",20,34,115,"110955"
